scan_date,analysis_date,ticker,action,confidence,trend_score,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-21,2026-04-21,4585,WATCH,53,22,True,False,310.44,312.0,335.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,4545,WATCH,53,22,True,False,310.44,312.0,335.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2338,WATCH,52,22,True,False,21.99,22.100000381469727,23.21,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,4906,WATCH,51,22,True,False,89.55,90.0,98.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6176,CAUTION,51,22,True,False,90.15,90.5999984741211,95.13,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:58
2026-04-21,2026-04-21,4577,CAUTION,41,22,True,False,310.44,312.0,335.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,4554,CAUTION,41,22,True,False,310.44,312.0,335.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6188,CAUTION,39,22,True,False,90.15,90.5999984741211,95.13,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6187,CAUTION,39,22,True,False,90.15,90.5999984741211,95.13,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6182,CAUTION,39,22,True,False,90.15,90.5999984741211,95.13,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6185,CAUTION,39,22,True,False,90.15,90.5999984741211,95.13,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2342,WATCH,57,17,True,False,32.09,32.25,33.86,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:50
2026-04-21,2026-04-21,6274,WATCH,53,17,True,False,33.53,33.70000076293945,35.39,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6275,WATCH,53,17,True,False,33.53,33.70000076293945,35.39,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6276,WATCH,53,17,True,False,33.53,33.70000076293945,35.39,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2347,CAUTION,52,17,True,False,32.09,32.25,33.86,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:65
2026-04-21,2026-04-21,3596,CAUTION,49,17,True,False,173.13,174.0,182.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6133,CAUTION,49,17,True,False,22.98,23.100000381469727,25.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6136,CAUTION,49,17,True,False,22.98,23.100000381469727,25.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2344,CAUTION,47,17,True,False,32.09,32.25,33.86,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2345,CAUTION,47,17,True,False,32.09,32.25,33.86,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2349,CAUTION,40,17,True,False,32.09,32.25,33.86,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6138,CAUTION,37,17,True,False,22.98,23.100000381469727,25.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6129,CAUTION,37,17,True,False,22.98,23.100000381469727,25.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,6134,CAUTION,37,17,True,False,22.98,23.100000381469727,25.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,8114,WATCH,60,11,True,False,61.79,62.099998474121094,66.25,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:62
2026-04-21,2026-04-21,3390,CAUTION,45,11,True,False,20.2,20.299999237060547,21.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3374,CAUTION,45,11,True,False,20.2,20.299999237060547,21.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3388,CAUTION,45,11,True,False,20.2,20.299999237060547,21.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,5234,CAUTION,43,11,True,False,77.51,77.9000015258789,86.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,5225,CAUTION,38,11,True,False,77.51,77.9000015258789,86.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,5227,CAUTION,31,11,True,False,77.51,77.9000015258789,86.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,5228,CAUTION,31,11,True,False,77.51,77.9000015258789,86.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,5230,CAUTION,31,11,True,False,77.51,77.9000015258789,86.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3034,CAUTION,42,5,True,False,216.41,217.5,243.6,,,,"NO_BROKER_DATA|scoring_version:v2|PERSIST_RISING:56,61,69"
2026-04-21,2026-04-21,3038,CAUTION,40,5,True,False,216.41,217.5,243.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3037,CAUTION,40,5,True,False,216.41,217.5,243.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3035,CAUTION,31,5,True,False,216.41,217.5,243.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,3036,CAUTION,30,5,True,False,216.41,217.5,243.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-21,2393,CAUTION,12,0,True,False,362.68,364.5,384.3,,,,"NO_BROKER_DATA|GATE_PASS:G1_ZONE:96.8%|GATE_FAIL:G2_BB_WIDE:16.8%|GATE_PASS:G3_LIQ:894.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_RISING:54,61,75"
2026-04-21,2026-04-21,1336,CAUTION,5,0,True,False,12.98,13.050000190734863,14.49,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.0%|GATE_FAIL:G2_BB_WIDE:18.0%|GATE_PASS:G3_LIQ:16.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,1582,CAUTION,5,0,True,False,12.98,13.050000190734863,14.49,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.0%|GATE_FAIL:G2_BB_WIDE:18.0%|GATE_FAIL:G3_LOW_LIQ:16.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,1471,CAUTION,5,0,True,False,12.98,13.050000190734863,14.49,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.0%|GATE_FAIL:G2_BB_WIDE:18.0%|GATE_FAIL:G3_LOW_LIQ:16.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,1569,CAUTION,5,0,True,False,12.98,13.050000190734863,14.49,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.0%|GATE_FAIL:G2_BB_WIDE:18.0%|GATE_PASS:G3_LIQ:16.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,1595,CAUTION,5,0,True,False,12.98,13.050000190734863,14.49,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.0%|GATE_FAIL:G2_BB_WIDE:18.0%|GATE_PASS:G3_LIQ:16.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,1785,CAUTION,5,0,True,False,3835.72,3855.0,4047.75,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.1%|GATE_FAIL:G2_BB_WIDE:20.1%|GATE_PASS:G3_LIQ:2227.5M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2301,CAUTION,5,0,True,False,3835.72,3855.0,4047.75,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.1%|GATE_FAIL:G2_BB_WIDE:20.1%|GATE_PASS:G3_LIQ:2227.5M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2305,CAUTION,5,0,True,False,18.51,18.600000381469727,19.53,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.1%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:89.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2302,CAUTION,5,0,True,False,18.51,18.600000381469727,19.53,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.1%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:89.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2312,CAUTION,5,0,True,False,18.51,18.600000381469727,19.53,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.1%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:89.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2317,CAUTION,5,0,True,False,15.62,15.699999809265137,16.48,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:78.1%|GATE_FAIL:G2_BB_WIDE:55.0%|GATE_FAIL:G3_LOW_LIQ:9.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:61
2026-04-21,2026-04-21,2405,CAUTION,5,0,True,False,33.53,33.70000076293945,38.43,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:87.0%|GATE_FAIL:G2_BB_WIDE:20.7%|GATE_PASS:G3_LIQ:555.1M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:76
2026-04-21,2026-04-21,2406,CAUTION,5,0,True,False,33.53,33.70000076293945,38.43,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:87.0%|GATE_FAIL:G2_BB_WIDE:20.7%|GATE_PASS:G3_LIQ:555.1M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2409,CAUTION,5,0,True,False,44.97,45.20000076293945,47.46,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.6%|GATE_PASS:G2_BB:9.1%|GATE_FAIL:G3_LOW_LIQ:9.1M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2429,CAUTION,5,0,True,False,45.62,45.849998474121094,48.14,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:94.5%|GATE_FAIL:G2_BB_WIDE:25.1%|GATE_FAIL:G3_LOW_LIQ:18.0M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2426,CAUTION,5,0,True,False,45.62,45.849998474121094,48.14,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:94.5%|GATE_FAIL:G2_BB_WIDE:25.1%|GATE_FAIL:G3_LOW_LIQ:18.0M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2438,CAUTION,5,0,True,False,23.03,23.149999618530273,24.31,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:93.0%|GATE_FAIL:G2_BB_WIDE:17.0%|GATE_FAIL:G3_LOW_LIQ:5.5M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,3019,CAUTION,5,0,True,False,10.8,10.850000381469727,11.44,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:89.7%|GATE_FAIL:G2_BB_WIDE:15.6%|GATE_FAIL:G3_LOW_LIQ:0.2M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:56
2026-04-21,2026-04-21,3515,CAUTION,5,0,True,False,30.84,31.0,32.55,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:94.8%|GATE_FAIL:G2_BB_WIDE:55.3%|GATE_PASS:G3_LIQ:29.7M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:61
2026-04-21,2026-04-21,4938,CAUTION,5,0,True,False,89.05,89.5,96.92,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.7%|GATE_FAIL:G2_BB_WIDE:62.5%|GATE_PASS:G3_LIQ:440.0M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:64
2026-04-21,2026-04-21,4974,CAUTION,5,0,True,False,30.84,31.0,32.55,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.7%|GATE_FAIL:G2_BB_WIDE:15.2%|GATE_PASS:G3_LIQ:15.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:63
2026-04-21,2026-04-21,6170,CAUTION,5,0,True,False,27.91,28.049999237060547,29.45,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:91.1%|GATE_FAIL:G2_BB_WIDE:28.9%|GATE_PASS:G3_LIQ:453.9M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:50
2026-04-21,2026-04-21,6203,CAUTION,5,0,True,False,32.84,33.0,34.65,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:97.2%|GATE_PASS:G2_BB:5.5%|GATE_FAIL:G3_LOW_LIQ:7.4M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-21,2026-04-21,6517,CAUTION,5,0,True,False,10661.42,10715.0,11250.75,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:97.4%|GATE_FAIL:G2_BB_WIDE:55.2%|GATE_PASS:G3_LIQ:2811.0M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:52
2026-04-21,2026-04-21,6561,CAUTION,5,0,True,False,13.48,13.550000190734863,14.23,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:96.4%|GATE_FAIL:G2_BB_WIDE:17.2%|GATE_FAIL:G3_LOW_LIQ:2.1M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:58
2026-04-21,2026-04-21,6719,CAUTION,5,0,True,False,172.63,173.5,182.18,,,,NO_BROKER_DATA|GATE_FAIL:G1_ALREADY_BROKE_OUT:99.4%|GATE_PASS:G2_BB:10.3%|GATE_PASS:G3_LIQ:53.0M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-21,2026-04-21,6732,CAUTION,5,0,True,False,22.93,23.049999237060547,24.2,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:90.4%|GATE_PASS:G2_BB:10.7%|GATE_FAIL:G3_LOW_LIQ:5.4M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:58
2026-04-21,2026-04-21,6805,CAUTION,5,0,True,False,87.46,87.9000015258789,92.3,,,,NO_BROKER_DATA|GATE_FAIL:G1_ALREADY_BROKE_OUT:99.4%|GATE_FAIL:G2_BB_WIDE:16.7%|GATE_FAIL:G3_LOW_LIQ:13.2M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:64
2026-04-21,2026-04-21,7402,CAUTION,5,0,True,False,133.33,134.0,143.85,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:89.3%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:13.3M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:53
2026-04-21,2026-04-21,8011,CAUTION,5,0,True,False,1542.25,1550.0,1779.75,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:82.7%|GATE_FAIL:G2_BB_WIDE:19.2%|GATE_PASS:G3_LIQ:1225.4M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:63
2026-04-21,2026-04-21,8050,CAUTION,5,0,True,False,42.34,42.54999923706055,44.68,,,,NO_BROKER_DATA|GATE_FAIL:G1_ALREADY_BROKE_OUT:99.3%|GATE_PASS:G2_BB:7.2%|GATE_PASS:G3_LIQ:13.8M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2|PERSIST_STABLE:71
2026-04-21,2026-04-21,1815,CAUTION,0,0,True,False,3835.72,3855.0,4047.75,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.1%|GATE_FAIL:G2_BB_WIDE:20.1%|GATE_PASS:G3_LIQ:2227.5M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2059,CAUTION,0,0,True,False,3835.72,3855.0,4047.75,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:98.1%|GATE_FAIL:G2_BB_WIDE:20.1%|GATE_PASS:G3_LIQ:2227.5M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2308,CAUTION,0,0,True,False,18.51,18.600000381469727,19.53,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.1%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:89.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2303,CAUTION,0,0,True,False,18.51,18.600000381469727,19.53,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.1%|GATE_FAIL:G2_BB_WIDE:33.4%|GATE_PASS:G3_LIQ:89.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2316,CAUTION,0,0,True,False,15.62,15.699999809265137,16.48,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:78.1%|GATE_FAIL:G2_BB_WIDE:55.0%|GATE_FAIL:G3_LOW_LIQ:9.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2313,CAUTION,0,0,True,False,15.62,15.699999809265137,16.48,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:78.1%|GATE_FAIL:G2_BB_WIDE:55.0%|GATE_FAIL:G3_LOW_LIQ:9.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2321,CAUTION,0,0,True,False,15.62,15.699999809265137,16.48,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:78.1%|GATE_FAIL:G2_BB_WIDE:55.0%|GATE_FAIL:G3_LOW_LIQ:9.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2314,CAUTION,0,0,True,False,15.62,15.699999809265137,16.48,,,,NO_BROKER_DATA|GATE_FAIL:G1_TOO_FAR_BELOW:78.1%|GATE_FAIL:G2_BB_WIDE:55.0%|GATE_FAIL:G3_LOW_LIQ:9.6M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2357,CAUTION,0,0,True,False,38.76,38.95000076293945,40.9,,,,NO_BROKER_DATA|GATE_FAIL:G1_ALREADY_BROKE_OUT:99.6%|GATE_PASS:G2_BB:5.1%|GATE_FAIL:G3_LOW_LIQ:17.9M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2356,CAUTION,0,0,True,False,38.76,38.95000076293945,40.9,,,,NO_BROKER_DATA|GATE_FAIL:G1_ALREADY_BROKE_OUT:99.6%|GATE_PASS:G2_BB:5.1%|GATE_FAIL:G3_LOW_LIQ:17.9M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2368,CAUTION,0,0,True,False,62.98,63.29999923706055,69.51,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.3%|GATE_PASS:G2_BB:11.0%|GATE_FAIL:G3_LOW_LIQ:11.7M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2364,CAUTION,0,0,True,False,62.98,63.29999923706055,69.51,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.3%|GATE_PASS:G2_BB:11.0%|GATE_FAIL:G3_LOW_LIQ:11.7M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
2026-04-21,2026-04-21,2365,CAUTION,0,0,True,False,62.98,63.29999923706055,69.51,,,,NO_BROKER_DATA|GATE_PASS:G1_ZONE:92.3%|GATE_PASS:G2_BB:11.0%|GATE_FAIL:G3_LOW_LIQ:11.7M|GATE_PASS:G4_REGIME:neutral|NO_SETUP|scoring_version:v2
